canonical_smi,lambda_max_exp_nm,n_solvent_records,mw,LargestConjugatedSystemSize,y_pred,y_std,n_source_rows,wb97_vert1,wb97_vert2,wb97_vert3,wb97_vert4,wb97_vert5,wb97_osc1,wb97_osc2,wb97_osc3,wb97_osc4,wb97_osc5,tddft_nm__lowest_excitation_(S1),tddft_nm__lowest_bright_(f>=0.01),tddft_nm__brightest_in_1-4_eV,tddft_nm__brightest_overall,scaffold_unseen_vs_training
CCCCn1c(-c2ccc(-c3ccc(-c4ccc(-c5n(CCCC)c6ccccc6[n+]5CCCC)cc4)cc3)cc2)[n+](CCCC)c2ccccc21,303.0,1,689.004,36,424.5912070266139,110.01874973772468,1,4.372,4.918,4.922,5.035,5.122,2.603680164,0.003122506,0.005424671,0.005709256,0.031998061,283.5869007319305,283.5869007319305,283.5869007319305,283.5869007319305,True
O=C(O)CC[N+]1=c2cc3c(cc2CCC1)=Cc1c(c2cc4c5c(c2oc1=O)CCCN5CCC4)O3,620.25,4,471.5330000000004,21,443.6675375729904,144.63770856532886,1,2.829,3.91,3.969,4.227,4.384,1.438922365,0.003804527,0.165012774,0.183604821,0.082902011,438.26155178508304,438.26155178508304,438.26155178508304,438.26155178508304,True
O=C1c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc3)cc21,456.0,1,999.226,78,438.9067146274985,90.6766951677958,1,3.377,3.576,3.604,3.62,4.14,1.07e-07,0.008223299,0.900686425,1.572378568,0.445814731,367.1430056262956,344.0182935627081,342.49777071823206,342.49777071823206,True
CC(=O)c1ccn2c3c(c(-c4ccc(O)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,413.0,1,463.5340000000004,21,452.2903967144639,127.11825213920125,1,3.499,3.895,4.179,4.801,4.984,0.417442927,0.00027719,0.059044741,0.014949701,0.695269446,354.34179194055446,354.34179194055446,354.34179194055446,248.76443218298556,True
N#Cc1cc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1C=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,433.0,1,743.9540000000001,58,519.4236014296281,96.02507416466156,1,3.06,3.672,4.145,4.233,4.274,4.085923895,0.01623533,0.063081127,0.013100371,0.043430139,405.17710130718956,405.17710130718956,405.17710130718956,405.17710130718956,True
c1csc(-c2nc3ccccc3c3cc4ccccn4c23)c1,403.0,1,300.386,22,330.77701477195257,110.66048305944231,1,3.752,4.085,4.689,4.742,5.012,0.241794672,0.071573613,0.132188557,0.094429939,0.172093369,330.448275586354,330.448275586354,330.448275586354,330.448275586354,True
Cc1ccc(C=Cc2ccccc2-[n+]2noc([O-])c2-c2ccccc2)cc1,314.6666666666667,3,354.40900000000005,26,427.7627584661544,113.09758195703144,1,3.844,4.169,4.564,4.743,4.937,0.176728383,0.443213529,0.473231926,0.228325856,0.015090242,322.53952393340273,322.53952393340273,322.53952393340273,271.65686459246274,True
CC(C)(C)c1ccc(C2=Cc3cc4c(cc3P2(=O)c2ccccc2)C=C(c2ccc(C(C)(C)C)cc2)P4(=O)c2ccccc2)cc1,433.0,1,638.7280000000003,22,430.8464103976216,117.7690177573125,1,3.216,4.284,4.315,4.668,4.786,1.064162897,0.362836104,4.8e-08,0.40949618,5.66e-07,385.52298818407957,385.52298818407957,385.52298818407957,385.52298818407957,True
c1ccc(N(c2ccccc2)c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc1,339.0,1,437.5460000000001,34,365.69280226124414,84.52363013898301,1,4.021,4.344,4.585,4.888,4.906,1.073939207,0.021801146,0.246323414,0.035410007,0.061822295,308.341688634668,308.341688634668,308.341688634668,308.341688634668,True
CC1=c2ccccc2=[N+]2C1=Cc1c3ccccc3c(-c3[nH]c4ccccc4c3C)n1[B-]2(F)F,609.5714285714286,7,435.28600000000006,28,387.6860780511295,126.27831302132248,1,2.576,3.04,3.483,4.078,4.275,1.241231395,0.01853071,0.323152014,0.12978821,0.030231536,481.30509704968944,481.30509704968944,481.30509704968944,481.30509704968944,True
Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,392.0,6,360.41600000000017,27,347.5360487062863,93.8735744288986,1,3.637,3.854,4.682,4.78,4.859,1.065497487,0.014824266,0.686549649,0.071120128,0.095259381,340.8968737970855,340.8968737970855,340.8968737970855,340.8968737970855,True
Cc1cc(=O)[nH]c(=O)[nH]1,256.0,1,126.115,8,418.7364754701556,89.87276647477329,1,5.17,5.621,6.403,6.874,6.876,4.589e-06,0.265364993,1.13e-07,0.013814334,0.141962775,239.81468665377176,220.57319516100338,239.81468665377176,220.57319516100338,False
COc1ccc(C#Cc2nc(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,421.0,1,729.8320000000001,51,419.1942246529382,96.07928686529596,1,3.396,3.518,3.845,3.893,4.155,0.406784206,0.782760137,1.129214028,1.626340421,1.089055841,365.08890753828035,365.08890753828035,318.4798176213717,318.4798176213717,True
c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3nsnc23)cc1,390.5,4,453.5700000000001,34,359.8146979650929,85.3977310640781,1,3.396,4.372,4.447,4.589,4.659,0.738393407,0.228184003,0.009521716,0.156180898,0.043743929,365.08890753828035,365.08890753828035,365.08890753828035,365.08890753828035,True
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc(-n2c3ccc(C)cc3c3cc(C)ccc32)c1C#N,368.0,1,489.6220000000003,34,399.0045906201934,99.5318855604592,1,3.935,4.239,4.417,4.431,4.787,0.290525928,0.00724422,0.098220254,0.017965139,0.0830901,315.08054129606097,315.08054129606097,315.08054129606097,315.08054129606097,True
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(C(=O)c2cccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)n1,337.03333333333336,3,739.0199999999999,40,404.1030844849321,100.99637907277705,1,3.481,3.995,4.019,4.339,4.403,0.001177188,0.004423514,0.072286428,0.028982174,0.210557173,356.1740677966102,308.49513062950984,310.34841802252816,281.5902634567341,True
N#CC(C#N)=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21,445.0,1,299.358,22,472.0224804894429,107.48070752546532,1,3.581,3.962,4.589,4.91,5.336,1.396808645,0.33225338,0.071791712,0.061301537,0.00118225,346.22784976263614,346.22784976263614,346.22784976263614,346.22784976263614,True
O=c1[nH]c2ccccc2[nH]1,284.0,9,134.13799999999998,10,370.8536985286148,82.04978786044424,1,5.046,5.792,6.337,6.762,6.973,0.110569957,0.005261882,0.000419137,8.317e-05,0.006637431,245.70787356321839,245.70787356321839,245.70787356321839,245.70787356321839,True
C(=CC1=[NH+]c2cccc3cccc1c23)C=c1[nH]c2cccc3cccc1c32,608.0,2,345.42500000000007,27,401.7517915997098,119.3143116635846,1,2.291,3.536,3.731,3.972,4.133,2.063637462,0.002707325,0.155370959,0.038684243,0.00134852,541.1793670886076,541.1793670886076,541.1793670886076,541.1793670886076,True
Cc1cc(C)c(B(c2ccccc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,387.0,1,491.4870000000003,19,324.8261827722714,98.4618040046179,1,3.774,4.162,4.338,4.404,4.457,0.024169324,0.086886593,0.012072653,0.174802112,0.075097678,328.5219740328564,328.5219740328564,328.5219740328564,281.5263237965486,True
CCCCCCCCOc1ccc2c3cccc4c(OCCCCCCCC)ccc(c5cccc1c52)c43,461.8333333333333,6,508.7460000000005,22,380.3625332189387,95.55656461912557,1,3.221,3.883,4.307,4.422,4.66,0.838368605,3.06e-07,0.015044271,6.583e-06,6.99e-06,384.92453585842907,384.92453585842907,384.92453585842907,384.92453585842907,False
CCCCC(CC)COc1ccc2nc(-c3ccc(-c4c(C)noc4C)s3)sc2c1,359.0,1,440.6340000000002,20,392.5129568916048,135.5793579029686,1,3.738,4.649,5.014,5.071,5.105,1.336536118,0.013290805,1.8277e-05,0.009530521,0.000726295,331.6859095773141,331.6859095773141,331.6859095773141,331.6859095773141,True
CCOCCC1=Cc2nc1ccc1[nH]c(cc1CCOCC)c1nc(ccc3[nH]c2cc3CCOCC)C(CCOCC)=C1,638.0,1,598.7880000000001,24,444.9827137041712,105.1182188298916,1,2.247,2.372,3.56,3.584,4.079,0.222769293,0.291333275,0.015718992,0.017057246,0.005318574,551.7765598575879,551.7765598575879,522.6989586846544,522.6989586846544,True
COc1ccc(-n2nc(C#N)c(N3CCCCC3)n2)cc1,340.0,1,283.3349999999999,15,369.7332513466901,101.5863163096452,1,4.314,4.929,5.455,5.798,5.87,0.647301155,0.020836546,0.296685779,0.060533549,0.168715587,287.3996128882708,287.3996128882708,287.3996128882708,287.3996128882708,True
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,380.6666666666667,3,386.5830000000001,17,415.2511404621074,99.89826074735625,1,3.869,4.589,4.836,4.973,5.43,1.81982422,0.03475135,0.00050793,1.7918e-05,0.000804033,320.4553967433445,320.4553967433445,320.4553967433445,320.4553967433445,False
COC(=O)C=Cc1sc(-c2ccc(N(C)C)cc2)c(-c2ccc(OC)cc2)c1O,451.0,1,409.5070000000002,25,495.0073323506372,111.8557926229547,1,3.604,4.499,4.525,4.742,4.906,1.147747338,0.023316317,0.244123312,0.61167143,0.024219592,344.0182935627081,344.0182935627081,344.0182935627081,344.0182935627081,True
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,582.0,9,462.2640000000002,31,376.7782499775079,122.51041168870186,1,2.851,3.939,4.047,4.195,4.849,1.536442842,0.099854766,0.256909354,0.271434746,0.002799793,434.87966678358475,434.87966678358475,434.87966678358475,434.87966678358475,True
Nc1ccc2c(c1)C(=O)c1ccccc1-2,473.25,4,195.221,15,454.47655602476186,88.06357511723164,1,3.187,3.466,4.396,4.824,5.314,0.019852544,3.28e-07,0.050192477,0.001899524,1.286685605,389.03104173203644,389.03104173203644,389.03104173203644,233.3161328566052,False
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4c5cccc6cccc(c7cccc3c74)c65)n2)cc1,443.75,4,528.6190000000004,41,432.10985390931745,92.47968249617756,1,3.128,3.921,4.288,4.31,4.679,0.991068041,0.00322209,0.025273636,0.076599045,0.021296117,396.3689034526854,396.3689034526854,396.3689034526854,396.3689034526854,True
CN(C)c1ccc2c(c1)COc1c-2oc2ccccc2c1=O,387.1666666666667,6,293.322,19,457.7974271218968,111.83698706656824,1,3.854,4.056,4.509,4.757,5.293,0.724910236,0.103680458,0.0355248,0.07597697,0.324070089,321.7026284379865,321.7026284379865,321.7026284379865,321.7026284379865,True
O=C1c2ccccc2-c2nc3c4ccccc4c4ccccc4c3n21,441.0,1,320.35100000000006,25,368.7173741047879,94.1796829698952,1,3.107,4.071,4.405,4.546,4.649,0.111092017,0.003597185,0.000466947,0.060981231,0.13481048,399.0479336981011,399.0479336981011,399.0479336981011,266.6900258120026,True
O=P1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,328.0,4,332.36400000000003,15,378.98703084202464,108.54758299104718,1,4.032,4.616,4.811,5.248,5.346,0.310388216,0.0431636,0.054820105,0.10103962,0.004098902,307.50047867063495,307.50047867063495,307.50047867063495,307.50047867063495,True
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,359.3333333333333,6,268.341,18,412.08615445075327,106.04639678593304,1,4.222,4.798,4.902,5.042,5.053,0.191831186,0.003928616,0.649532762,0.000216357,0.271137581,293.6622288015158,293.6622288015158,293.6622288015158,252.92573031415748,True
Cc1cc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)cc1Cl,395.6666666666667,3,326.73900000000003,21,394.3240911971211,110.73139086658756,1,3.597,4.414,4.457,4.64,5.02,0.660721553,0.000353203,0.065113275,0.021127622,0.057726593,344.68777592438147,344.68777592438147,344.68777592438147,344.68777592438147,True
CC1(C)C(=O)C=Cc2ccc(N)cc21,377.0,1,187.24199999999996,11,477.368245200264,102.59836878815862,1,3.769,4.131,4.666,5.728,5.99,0.000892982,0.471091496,0.05196062,0.211239458,0.058480892,328.95779517113294,300.1311861534737,328.95779517113294,300.1311861534737,True
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,619.0,3,563.6740000000002,30,522.3894822878796,140.19874515922058,1,2.933,3.946,4.008,4.076,4.317,1.305170666,0.252660425,0.093897842,0.007232577,0.115534611,422.72142175247194,422.72142175247194,422.72142175247194,422.72142175247194,True
Cc1cc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)ccc1-c1ccc(-c2c(-c3ccccc3)nc3ccccn23)cc1,364.0,1,708.9090000000002,50,446.57011966387455,119.49591104773486,1,4.008,4.22,4.278,4.399,4.657,1.461965196,0.209749401,0.191922543,0.024198185,0.196390419,309.3417989021956,309.3417989021956,309.3417989021956,309.3417989021956,True
N#CC(=Cc1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,375.2,5,313.385,23,432.815635475893,106.0079153614069,1,3.639,4.619,4.675,4.811,5.0,1.11770456,0.267559666,0.031060466,0.000267894,0.26490565,340.7095163506458,340.7095163506458,340.7095163506458,340.7095163506458,True
CC1=NN(c2ccccc2)C(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,359.6666666666667,9,449.47000000000014,33,366.39373286490616,117.786824089882,1,3.421,3.924,3.927,3.966,4.39,0.072752958,0.007422933,0.030263842,0.936379071,0.000350107,362.4209090909091,362.4209090909091,312.61773323247604,312.61773323247604,True
CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc4c(c3)C(CCOC)(CCOC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,331.0,1,703.0200000000001,24,450.080118424294,104.99693364972175,1,4.177,4.666,4.791,4.972,5.006,2.025875995,0.00022546,0.016591246,0.000676166,0.001815846,296.82593488149394,296.82593488149394,296.82593488149394,296.82593488149394,False
FC(F)(F)c1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,466.0,1,345.3680000000001,15,460.17787530757,104.7067411107178,1,2.8,3.461,4.36,4.823,5.167,2.7446e-05,1.377416973,0.004456212,0.008188582,0.254393098,442.8006892857143,358.2322825772898,358.2322825772898,358.2322825772898,True
F[B-]1(F)n2c(Nc3cccc4cccnc34)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,555.75,4,444.6810000000002,28,433.6332092539088,131.6846067811477,1,2.841,3.992,4.219,4.457,4.471,1.116380184,0.346958066,0.004919127,0.12380217,0.068311252,436.4103942273847,436.4103942273847,436.4103942273847,436.4103942273847,True
CN(C)c1ccc2nc(C=Cc3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,505.7916666666667,12,387.48300000000023,21,559.1230820388985,123.89596876055704,1,3.005,3.859,4.212,4.386,4.479,1.708865228,0.001038514,0.056368657,0.029605199,0.025742328,412.59298835274546,412.59298835274546,412.59298835274546,412.59298835274546,True
Cc1ccc(C=Cc2ccccc2-[n+]2cc([O-])on2)cc1,307.0,2,278.311,20,424.14356893758435,114.89212646781188,1,4.22,4.649,4.761,4.918,5.051,1.086389846,0.190476431,0.03281103,0.008065882,0.064244013,293.8014052132702,293.8014052132702,293.8014052132702,293.8014052132702,True
c1ccc(-n2c3ccccc3c3c2c2ccccc2n3-c2ccccc2)cc1,363.0,1,358.444,28,368.849338808664,82.01409058177441,1,4.172,4.453,4.669,4.926,4.958,0.382996594,0.322171816,0.000618462,0.168441347,0.011118671,297.18167066155326,297.18167066155326,297.18167066155326,297.18167066155326,True
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,423.4,5,436.41300000000024,14,370.6489059521751,120.19815260762276,1,3.502,3.856,3.914,5.059,5.291,0.166934172,0.000313278,2.7612e-05,0.094438166,0.320314143,354.0382438606511,354.0382438606511,354.0382438606511,234.3303591003591,True
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)ccc2-3)C(CC)(CC)c2ccccc2-1,358.0,5,758.943,24,470.0500824439332,102.28307136969194,1,4.114,4.252,4.269,4.633,4.689,0.888056714,0.035848259,0.137908223,0.043174204,0.043754408,301.37139766650466,301.37139766650466,301.37139766650466,301.37139766650466,True
Cc1cccc(C)c1C=Cc1nc(N2CCOCC2)c2c([n+]1[O-])CCCC2,384.0,1,365.4770000000002,16,434.80965564368097,126.46856152601153,1,3.433,4.262,4.351,4.678,4.708,0.534943141,0.007646979,0.585050927,0.108126242,0.365392969,361.1540722400233,361.1540722400233,361.1540722400233,284.95562629280624,True
COc1ccc(C=Cc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2C=Cc2ccc(OC)cc2)cc1,455.0,1,453.4980000000001,32,400.53787084033183,102.0075503796514,1,3.226,3.632,3.892,4.383,4.607,1.320002856,1.369501464,2.4e-08,0.000316521,0.413059593,384.3279386236826,384.3279386236826,341.366170154185,341.366170154185,True
Cc1ccc(-c2cc(-c3ccccc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,416.8571428571428,7,405.5050000000003,26,400.8015268067832,112.7880349231564,1,3.635,4.414,4.421,4.687,4.953,0.218816817,0.002516738,0.021704695,1.340931766,0.018085328,341.0844374140303,341.0844374140303,341.0844374140303,264.5278280349904,True
CC[NH+]=c1cc2oc3cc(NCCNC(=O)C(NC(=O)OC(C)(C)C)C(C)C)c4ccccc4c3nc-2cc1C,590.0,2,546.6920000000002,20,515.5617023257747,131.74500932131835,1,2.83,3.64,3.84,4.29,4.338,1.382401925,0.000679514,0.001697486,0.013775874,0.052106636,438.1066890459364,438.1066890459364,438.1066890459364,438.1066890459364,False
F[B-]1(F)Oc2c(ccc3c4c(ccc23)C=[N+](c2ccccc2)[B-](F)(F)O4)C=[N+]1c1ccccc1,491.0,2,462.0200000000001,28,409.2728867635914,112.53813493541207,1,3.072,4.092,4.132,4.765,4.783,0.623294742,1.011074087,0.0023014,0.000645157,0.948507659,403.5943782552083,403.5943782552083,403.5943782552083,302.99167399804503,True
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,506.0,1,799.9399999999998,51,444.4947255490952,104.66419869896713,1,2.699,3.442,3.698,3.795,4.009,1.904117968,0.093555159,1.302823641,2.155985224,0.003653927,459.3708521674695,459.3708521674695,326.70406587615287,326.70406587615287,True
O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)C1C(c2ccc(F)cc2)CC(O)(c2ccccn2)CC1(O)c1ccccn1,368.8571428571428,7,635.7390000000001,21,374.6232979143834,124.68169380884802,1,3.904,4.157,4.404,4.722,4.861,0.660094687,0.000427594,0.015947834,0.211286205,0.026837371,317.58246157786886,317.58246157786886,317.58246157786886,317.58246157786886,True
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,305.0,1,326.399,24,342.3514347637978,86.26618493348617,1,4.235,4.656,4.846,4.861,5.134,0.64704392,0.795331537,0.005890953,0.102622353,0.026560824,292.7607863046045,292.7607863046045,292.7607863046045,266.28907431271483,False
COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],436.0,2,208.177,14,416.17275217767434,107.25615566640909,1,3.311,4.068,4.218,4.237,4.69,0.197710814,0.000138004,0.002824135,0.056034461,0.222210998,374.4614708547267,374.4614708547267,374.4614708547267,264.3586204690831,True
COCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOC)cc1C=O,375.27272727272725,11,458.5040000000004,12,373.6011500026648,95.8326089433011,1,3.71,3.741,3.768,5.025,5.379,0.076126874,0.079618148,0.007698615,0.280407202,0.022868991,334.1891994609165,334.1891994609165,331.4199224806202,246.73471243781094,False
Cc1ccc(-c2cnc3ccc4ccccc4n23)cc1,324.0,1,258.324,19,343.0678607998097,99.82566273975932,1,4.405,4.558,5.298,5.377,5.545,0.273776499,0.00264266,0.000320528,8.0272e-05,0.134929082,281.46241316685587,281.46241316685587,281.46241316685587,281.46241316685587,True
COc1c(C)c2c(c(C)c1Cl)Oc1c(C=O)c(O)c(Cl)c(C)c1C(=O)O2,342.0,1,397.21000000000015,20,380.2644222013675,118.0037811745636,1,4.179,4.207,4.932,5.102,5.227,0.047662154,0.043541029,0.081761009,0.000947869,0.031903226,296.68387891840155,296.68387891840155,296.68387891840155,251.38725263584752,True
COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3ccccc23)cc1,473.0,1,438.5260000000001,32,402.4306038214247,84.05616350299789,1,3.128,3.877,4.127,4.23,4.688,1.010672811,0.005510839,0.000604106,0.109747099,0.377405711,396.3689034526854,396.3689034526854,396.3689034526854,396.3689034526854,False
c1ccc2c(P(c3c4ccccc4cc4ccccc34)c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,437.0,1,562.6520000000003,14,395.73060440697816,80.1227171136593,1,3.262,3.265,3.606,3.804,3.812,0.290763758,0.286168098,0.002726466,0.081005275,0.07823457,380.0864285714286,380.0864285714286,380.0864285714286,380.0864285714286,True
CN1C(=CC2=C([O-])C(=Cc3oc(-c4ccc(-c5ccccc5)cc4)c[n+]3C)C2=O)C(C)(C)c2ccccc21,606.0,1,500.59800000000024,33,507.8206443316641,112.43627545452178,1,2.538,3.282,3.947,4.245,4.523,2.302396881,0.005577776,0.230109502,0.001134467,0.124124439,488.51139873916475,488.51139873916475,488.51139873916475,488.51139873916475,True
CC12C(=O)NC(=O)N(C3CC(O)C(CO)O3)C1C1Oc3cc4oc(=O)ccc4cc3C12,327.2,5,428.3970000000002,12,364.8084899347043,139.5126392107268,1,4.438,4.922,5.066,5.289,5.784,0.418315868,0.08354635,8.355e-06,0.003061335,0.056363999,279.36952005407846,279.36952005407846,279.36952005407846,279.36952005407846,True
Nc1cc(F)c(C(=O)c2cc(F)c(F)cc2F)cc1F,335.0,1,287.18699999999995,15,430.29294446640966,101.25525036457309,1,3.971,4.557,4.931,5.003,5.521,0.002487272,0.504306573,0.074266462,0.07680357,0.070018633,312.2241072777638,272.0741562431424,312.2241072777638,272.0741562431424,False
N#Cc1nn(-c2ccccc2C(F)(F)F)nc1N1CCCC1,326.0,1,307.2790000000001,14,402.3282307483734,116.26111398062876,1,4.313,5.099,5.721,5.822,5.902,0.434084648,0.011223927,0.276667195,0.134397273,0.048964588,287.46624855089266,287.46624855089266,287.46624855089266,287.46624855089266,True
COc1ccc2c3c(c4ccc(OC)cc4c2c1)C(C)(C)c1ccc2ccccc2c1-3,391.0,1,404.5090000000001,26,413.5504907437629,107.63306471028298,1,3.736,3.916,4.347,4.494,4.911,0.585808695,0.068498968,0.00377938,0.07951988,0.16749821,331.863471627409,331.863471627409,331.863471627409,331.863471627409,True
CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,685.125,8,567.8410000000002,29,580.4423183816932,120.14506967430512,1,2.547,3.815,4.154,4.23,4.377,2.42753236,0.024387739,0.050035047,0.023820808,0.376421048,486.78521005104045,486.78521005104045,486.78521005104045,486.78521005104045,True
C1=C(c2ccccc2)SC23C1=C(c1ccccc1)C(c1ccccc12)c1ccccc13,378.0,1,412.5570000000002,16,441.3615842448699,116.57622522056728,1,3.472,4.831,4.864,4.887,4.964,0.708148867,0.074826705,0.006159317,0.013261932,0.053087758,357.09733006912444,357.09733006912444,357.09733006912444,357.09733006912444,True
Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4,518.0,1,580.2790000000002,33,401.3587611628031,112.01114502735084,1,3.112,3.625,3.788,3.908,4.385,0.580636369,0.002354879,0.327536151,0.037069984,0.039133737,398.40678984575834,398.40678984575834,398.40678984575834,398.40678984575834,True
CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,422.4,5,496.5730000000002,37,506.711028715713,99.7912064895826,1,3.243,3.961,4.35,4.433,4.688,3.092839971,0.097313647,0.046879527,0.062616752,0.029478626,382.31326857847677,382.31326857847677,382.31326857847677,382.31326857847677,True
COc1ccc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c(OC)c1,402.6666666666667,3,322.3200000000001,22,370.7747803961191,111.54274531094136,1,3.578,4.407,4.436,4.759,5.04,0.666368256,0.090053273,0.000454826,0.036831224,0.08751317,346.51814700950257,346.51814700950257,346.51814700950257,346.51814700950257,True
CC1=C(C=Cc2ccccc2)C2=Cc3c(C=Cc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,572.0,1,452.35700000000014,27,386.2009595652648,121.63795712076356,1,2.507,3.232,3.338,4.368,4.778,0.615837155,0.068255461,0.553273095,0.796886596,0.086681371,494.5520263262864,494.5520263262864,494.5520263262864,283.8465956959707,True
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,604.0,3,537.6360000000004,30,487.1720925083799,146.46035356643702,1,2.976,3.967,4.05,4.235,4.388,1.277397962,0.254239637,0.026666245,0.043232922,0.063302063,416.6135517473119,416.6135517473119,416.6135517473119,416.6135517473119,True
CCCCCn1c2ccc(S(=O)(=O)Cl)cc2c(=O)c2cc(S(=O)(=O)Cl)ccc21,406.0,1,462.37600000000015,15,416.46781116809206,104.80017136621385,1,3.883,4.152,4.312,4.903,4.935,3.82e-07,0.081308268,0.539831357,0.054590569,0.074840777,319.3000077259851,298.6131815992293,319.3000077259851,287.53291512059366,True
CCC12C(=C3C(=C4c5ccc(-c6ccc(CO)cc6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(CO)cc3)cc1S2(=O)=O,463.0,1,772.7850000000001,28,451.50852531743385,116.07026988161056,1,2.965,4.341,4.506,4.512,4.548,1.385977795,0.214142429,0.003851228,0.003690009,0.005099476,418.15916694772346,418.15916694772346,418.15916694772346,418.15916694772346,True
CCN(CC)c1ccc2cc(C=C3CCCc4c3[o+]c3cc(N(CC)CC)ccc3c4-c3ccccc3C(=O)O)c(=O)oc2c1,678.0,2,603.7390000000003,34,574.0825538525721,129.81758266596924,1,2.421,3.503,4.085,4.242,4.322,1.868560905,0.303250258,0.048525765,0.046718801,0.009390649,512.11975629905,512.11975629905,512.11975629905,512.11975629905,True
CC(C)(C)c1ccc(-c2nc(-c3ccc(C(C)(C)C)cc3)nc(-c3cc(C#N)c(-n4c5ccccc5c5c6oc7ccccc7c6ccc54)c(C#N)c3)n2)cc1,397.5,1,726.884,48,384.8047723988603,122.50694765700928,1,3.655,4.05,4.308,4.436,4.484,0.44344194,0.013052922,0.013860702,0.130883611,0.000133936,339.2180383036936,339.2180383036936,339.2180383036936,339.2180383036936,True
